motivo_rejeicao,nome_original_csv,nome_limpo,spacy_pessoa,spacy_entidades,estado,data_publicacao,tipo_ato,cargo,orgao,assinante,cargo_assinante,categoria_assinante,governador_edicao,representante_governo,origem_representante,fonte_url,arquivo_markdown,arquivo_csv,linha_csv
termo_administrativo,MÁRIO FRANCO REIS PARA O CARGO DE DIRETOR DE ADMINISTRAÇÃO E FINANÇAS,MÁRIO FRANCO REIS PARA O CARGO DE DIRETOR DE ADMINISTRAÇÃO E FINANÇAS,sim,MÁRIO FRANCO REIS:PER,RJ,2019-11-18,nomeacao,,,,Secretario,5,Wilson Jose Witzel - Governador,Wilson Jose Witzel,Executivo estadual,https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VGxSQk1rMUVZM2hPTUZWMFRsUnJkMUpUTURCTlJWWkNURlJuZUUxcVZYUlBWR2N4VG10YVFsRnFiRVpOVkZaRVRWUmpNMDlFU1hoUFJHTjNUa0U5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2019\11\DOERJ_PARTE_I_PODER_EXECUTIVO_2019-11-18.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2019.csv,1126
tem_numero;termo_administrativo;muito_longo,MÁRIO JOSÉ FEREU CANEDO DA CRUZ AUDITOR FISCAL DA RECEITA ESTADUAL DE 1ª CATEGORIA,MÁRIO JOSÉ FEREU CANEDO DA CRUZ AUDITOR FISCAL DA RECEITA ESTADUAL DE 1ª CATEGORIA,sim,MÁRIO JOSÉ FEREU:PER,RJ,2019-10-17,nomeacao,,da Subsecretaria de Estado de Receita,,Secretario,5,Wilson Jose Witzel - Governador,Wilson Jose Witzel,Executivo estadual,https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VVdwak5GRlVSVE5OUkVsMFRtdE5NazE1TURCTlZFMTVURlZGTlU1VVozUlJWR3hEVWtSQ1JFNUVXVEpQVlZwRVRWUmpNMDlFU1hsTlZHZDZUV2M5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2019\10\DOERJ_PARTE_I_PODER_EXECUTIVO_2019-10-17.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2019.csv,1951
muito_longo,VIVIANE ALVES PEREIRA SOUZA COSTA INSPETOR DE SEGURANÇA E ADMINISTRAÇÃO PENITENCIÁRIA,VIVIANE ALVES PEREIRA SOUZA COSTA INSPETOR DE SEGURANÇA E ADMINISTRAÇÃO PENITENCIÁRIA,sim,VIVIANE ALVES PEREIRA:MISC|Viviane Alves Pereira Souza Costa Inspetor De Segurança E Administração Penitenciária:PER,RJ,2019-10-17,nomeacao,,da Subsecretaria Adjunta de Gestão Operacional,,Secretario,5,Wilson Jose Witzel - Governador,Wilson Jose Witzel,Executivo estadual,https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VVdwak5GRlVSVE5OUkVsMFRtdE5NazE1TURCTlZFMTVURlZGTlU1VVozUlJWR3hEVWtSQ1JFNUVXVEpQVlZwRVRWUmpNMDlFU1hsTlZHZDZUV2M5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2019\10\DOERJ_PARTE_I_PODER_EXECUTIVO_2019-10-17.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2019.csv,1974
menos_de_2_tokens,LEIA-SE,LEIA-SE,sim,LEIA-SE:PER,RJ,2019-10-04,nomeacao,,,,Secretario,5,Wilson Jose Witzel - Governador,Wilson Jose Witzel,Executivo estadual,https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VGtSYVJWRXdUWGRSYWxsMFQwVktSazFwTURCU2ExazFURlJvUjFGcldYUlBWVmt3VVd0R1IwMUViRU5OUlVWNFRWUmpNMDlFU1hsTmVrbDRUbEU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2019\10\DOERJ_PARTE_I_PODER_EXECUTIVO_COMPLEMENTAR_2_2019-10-04.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2019.csv,2369
termo_administrativo,ASSISTENTE II,ASSISTENTE II,sim,ASSISTENTE II:PER,RJ,2019-09-23,exoneracao,,,,Secretario,5,Wilson Jose Witzel - Governador,Wilson Jose Witzel,Executivo estadual,https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VGtSUk5FNXJWa2RQUlVsMFRXdEpOVkY1TURCTlZFa3lURlJyTTA5VVdYUk5hMUUxVVd0Vk5FNUZSa05SZWtWNFRWUmpNMDlFU1hsT1JGa3lUbmM5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2019\09\DOERJ_PARTE_I_PODER_EXECUTIVO_2019-09-23.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2019.csv,2744
menos_de_2_tokens,LEIA-SE,LEIA-SE,sim,LEIA-SE:PER,RJ,2019-07-26,nomeacao,,,,Secretario,5,Wilson Jose Witzel - Governador,Wilson Jose Witzel,Executivo estadual,https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFZSYVEwNTZaelJSYTBWMFVYcGFSRkY1TURCT1ZHeEdURlJzUWxKRldYUlBWRXBDVFVWS1EwMXFRa1JTVkZaSFRWUmpNMDlFU1hwTmFrazFUV2M5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2019\07\DOERJ_PARTE_I_PODER_EXECUTIVO_2019-07-26.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2019.csv,4482
menos_de_2_tokens,LEIA-SE,LEIA-SE,sim,LEIA-SE:PER,RJ,2019-07-26,nomeacao,,,,Secretario,5,Wilson Jose Witzel - Governador,Wilson Jose Witzel,Executivo estadual,https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFZSYVEwNTZaelJSYTBWMFVYcGFSRkY1TURCT1ZHeEdURlJzUWxKRldYUlBWRXBDVFVWS1EwMXFRa1JTVkZaSFRWUmpNMDlFU1hwTmFrazFUV2M5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2019\07\DOERJ_PARTE_I_PODER_EXECUTIVO_2019-07-26.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2019.csv,4483
menos_de_2_tokens,LEIA-SE,LEIA-SE,sim,LEIA-SE:PER,RJ,2019-07-26,nomeacao,,,,Secretario,5,Wilson Jose Witzel - Governador,Wilson Jose Witzel,Executivo estadual,https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFZSYVEwNTZaelJSYTBWMFVYcGFSRkY1TURCT1ZHeEdURlJzUWxKRldYUlBWRXBDVFVWS1EwMXFRa1JTVkZaSFRWUmpNMDlFU1hwTmFrazFUV2M5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2019\07\DOERJ_PARTE_I_PODER_EXECUTIVO_2019-07-26.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2019.csv,4484
termo_administrativo,IMÓVEL INTEGRANTE DA ESTRUTURA DA SUBSECRETARIA MILITAR DO GSI-RJ,IMÓVEL INTEGRANTE DA ESTRUTURA DA SUBSECRETARIA MILITAR DO GSI-RJ,sim,IMÓVEL INTEGRANTE DA ESTRUTURA DA SUBSECRETARIA:PER,RJ,2019-07-12,nomeacao,,da Subsecretaria Militar,,Governador,1,Wilson Jose Witzel - Governador,Wilson Jose Witzel,Executivo estadual,https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VWtSTk5FNTZhRVZQVkZWMFVYcEtSVkY1TURCU2EwNURURlJvUTFKclZYUlBWRkpFVG5wa1EwOUZUa2RTYW14RVRWUmpNMDlFU1hwTmVsazBUbWM5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2019\07\DOERJ_PARTE_I_PODER_EXECUTIVO_2019-07-12.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2019.csv,4776
tem_numero;termo_administrativo,ID. FUNCIONAL 5024356-0,ID. FUNCIONAL 5024356-0,sim,ID:LOC|FUNCIONAL 5024356-0:PER,RJ,2019-06-26,exoneracao,do cargo em comissão de Assessor,,,Secretario,5,Wilson Jose Witzel - Governador,Wilson Jose Witzel,Executivo estadual,https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VGxWT1JWRlZSa1JOUlZGMFVWUm5lazU1TURCT2FscEVURlJvUlZFd1VYUlBSRVY0VDBSWk5VNHdTVEZOVkdzeFRWUmpNMDlFU1hwT1ZGazBUMUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2019\06\DOERJ_PARTE_I_PODER_EXECUTIVO_2019-06-26.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2019.csv,5194
termo_administrativo,ASSISTENTE PREVIDENCIÁRIO,ASSISTENTE PREVIDENCIÁRIO,sim,PREVIDENCIÁRIO:LOC|Assistente Previdenciário:PER,RJ,2019-06-25,nomeacao,,,,Secretario,5,Wilson Jose Witzel - Governador,Wilson Jose Witzel,Executivo estadual,https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VWxSb1EwNVVUVE5QVkZWMFRucFpkMDFwTURCTmVsVjNURlZLUlZKRlZYUlNhazB4VFhwVk1GRnFRVEpTYTFwQ1RWUmpNMDlFU1hwT1ZHTTBUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2019\06\DOERJ_PARTE_I_PODER_EXECUTIVO_2019-06-25.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2019.csv,5256
termo_administrativo,ASSISTENTE SOCIAL,ASSISTENTE SOCIAL,sim,Assistente Social:PER,RJ,2019-06-19,exoneracao,do cargo em comissão de Chefe de Equipe Técnica,do Departamento Geral de Serviço Social,,Secretario,5,Wilson Jose Witzel - Governador,Wilson Jose Witzel,Executivo estadual,https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFhwV1FrNXFZM2hTUkdOMFVsVkdSVkY1TURCTlJHeEVURlZGTlUxVlVYUlJNRkY1VWtWYVFrOUVWVEpOYTBaQ1RWUmpNMDlFU1hwT2FrVXdUWGM5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2019\06\DOERJ_PARTE_I_PODER_EXECUTIVO_2019-06-19.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2019.csv,5298
termo_administrativo,ASSISTENTE PREVIDENCIÁRIO,ASSISTENTE PREVIDENCIÁRIO,sim,PREVIDENCIÁRIO:LOC|Assistente Previdenciário:PER,RJ,2019-06-11,nomeacao,,,,Secretario,5,Wilson Jose Witzel - Governador,Wilson Jose Witzel,Executivo estadual,https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VVdwVk5GSnJXWGxSZWtsMFVrUkZlRkpETURCUlZWa3pURlZKTTFKRVRYUk5ha0pGVVhwc1IxSlZSWGhQUkU1RlRWUmpNMDlFU1hwT2FtY3hUWGM5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2019\06\DOERJ_PARTE_I_PODER_EXECUTIVO_2019-06-11.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2019.csv,5549
termo_administrativo,ASSISTENTE PREVIDENCIÁRIO,ASSISTENTE PREVIDENCIÁRIO,sim,PREVIDENCIÁRIO:LOC|Assistente Previdenciário:PER,RJ,2019-06-10,nomeacao,,,,Secretario,5,Wilson Jose Witzel - Governador,Wilson Jose Witzel,Executivo estadual,https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VG5wT1JsSlVRVE5TYWxsMFRWUkNRMUpUTURCTlZVa3hURlZLUms5VWEzUk5SRkY0VG5wb1JVMUVRa2RPZWxreFRWUmpNMDlFU1hwT2FtdDZUWGM5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2019\06\DOERJ_PARTE_I_PODER_EXECUTIVO_2019-06-10.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2019.csv,5611
termo_administrativo,ASSISTENTE PREVIDENCIÁRIO,ASSISTENTE PREVIDENCIÁRIO,sim,PREVIDENCIÁRIO:LOC|Assistente Previdenciário:PER,RJ,2019-06-10,exoneracao,do cargo em comissão de Assistente II,,,Secretario,5,Wilson Jose Witzel - Governador,Wilson Jose Witzel,Executivo estadual,https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VG5wT1JsSlVRVE5TYWxsMFRWUkNRMUpUTURCTlZVa3hURlZLUms5VWEzUk5SRkY0VG5wb1JVMUVRa2RPZWxreFRWUmpNMDlFU1hwT2FtdDZUWGM5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2019\06\DOERJ_PARTE_I_PODER_EXECUTIVO_2019-06-10.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2019.csv,5612
tem_numero,IRINEU MATIAS RIBEIRO (RG 51.041),IRINEU MATIAS RIBEIRO (RG 51.041),sim,MATIAS RIBEIRO:PER,RJ,2019-06-04,nomeacao,,,,Secretario,5,Wilson Jose Witzel - Governador,Wilson Jose Witzel,Executivo estadual,https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFd0S1IwMTZaekJTYTAxMFRWUkNSazlUTURCUlZVNUVURlZLUjAxcVJYUk9WR3hIVVRCU1EwMUVRa1ZOYTFFd1RWUmpNMDlFU1hwT2VsRTBUbWM5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2019\06\DOERJ_PARTE_I_PODER_EXECUTIVO_2019-06-04.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2019.csv,5783
termo_administrativo,ASSISTENTE PREVIDENCIÁRIO,ASSISTENTE PREVIDENCIÁRIO,sim,PREVIDENCIÁRIO:LOC|Assistente Previdenciário:PER,RJ,2019-05-14,nomeacao,,,,Secretario,5,Wilson Jose Witzel - Governador,Wilson Jose Witzel,Executivo estadual,https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VGxWSk1VMVVUVEZQVlZGMFRXdEZkMUpETURCTmExVXhURlJzUjA5RlJYUk5WR3hHVFdwV1ExSlVaM2xPYTFGNVRWUmpNMDlFU1hwUFZGa3pUVUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2019\05\DOERJ_PARTE_I_PODER_EXECUTIVO_2019-05-14.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2019.csv,6519
termo_administrativo,ASSISTENTE PREVIDENCIÁRIO,ASSISTENTE PREVIDENCIÁRIO,sim,PREVIDENCIÁRIO:LOC|Assistente Previdenciário:PER,RJ,2019-05-10,exoneracao,do cargo em comissão de Assistente II,,,Secretario,5,Wilson Jose Witzel - Governador,Wilson Jose Witzel,Executivo estadual,https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VGxWR1IwNTZVVE5QUkZsMFRsUmpORTlETURCUFZWazFURlJyTUU1RlNYUk9SVlY1VDBSQk1GSlZUVEJSVkVVeFRWUmpNMDlFU1RCT2VsVjRUbWM5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2019\05\DOERJ_PARTE_I_PODER_EXECUTIVO_2019-05-10.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2019.csv,6660
termo_administrativo,ASSISTENTE PREVIDENCIÁRIO,ASSISTENTE PREVIDENCIÁRIO,sim,PREVIDENCIÁRIO:LOC|Assistente Previdenciário:PER,RJ,2019-05-10,nomeacao,,,,Secretario,5,Wilson Jose Witzel - Governador,Wilson Jose Witzel,Executivo estadual,https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VGxWR1IwNTZVVE5QUkZsMFRsUmpORTlETURCUFZWazFURlJyTUU1RlNYUk9SVlY1VDBSQk1GSlZUVEJSVkVVeFRWUmpNMDlFU1RCT2VsVjRUbWM5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2019\05\DOERJ_PARTE_I_PODER_EXECUTIVO_2019-05-10.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2019.csv,6661
termo_administrativo,LOTADA NA SUPERINTENDÊNCIA DE CONTROLADORIA - SUCON,LOTADA NA SUPERINTENDÊNCIA DE CONTROLADORIA - SUCON,sim,LOTADA NA SUPERINTENDÊNCIA:MISC|CONTROLADORIA:ORG|SUCON:ORG|Sucon:PER,RJ,2019-05-07,nomeacao,,,,Secretario,5,Wilson Jose Witzel - Governador,Wilson Jose Witzel,Executivo estadual,https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFRCS1IxSlZSa1pTYW1OMFRrUldSVTlUTURCT2VscEZURlJyTUUxcVozUlJlbFV3VFdwRk5VMVZUWGxPVkZsNlRWUmpNMDlFU1RCUFJFa3dUVUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2019\05\DOERJ_PARTE_I_PODER_EXECUTIVO_2019-05-07.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2019.csv,7015
termo_administrativo,ASSISTENTE PREVIDENCIÁRIO,ASSISTENTE PREVIDENCIÁRIO,sim,PREVIDENCIÁRIO:LOC|Assistente Previdenciário:PER,RJ,2019-04-26,nomeacao,,,,Secretario,5,Wilson Jose Witzel - Governador,Wilson Jose Witzel,Executivo estadual,https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VDBWU1IwOVZUa1ZSVlZWMFRXdGFSVkpETURCUFJFRXpURlZGTTFKclVYUk9NRVV6VGxSSk5GSkZUa05TYW1kNVRWUmpNMDlFU1RCUFZGVjVUV2M5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2019\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2019-04-26.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2019.csv,7145
termo_administrativo,ASSISTENTE DE ESTUDOS E PESQUISAS,ASSISTENTE DE ESTUDOS E PESQUISAS,sim,DE ESTUDOS E PESQUISAS:MISC|Assistente De Estudos E:PER,RJ,2019-04-04,exoneracao,do cargo em comissão de Vogal de Comissão de Inquérito,da Superintendência de Regime Disciplinar,,Secretario,5,Wilson Jose Witzel - Governador,Wilson Jose Witzel,Executivo estadual,https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VGpCRk5GRnFTWGRTYTFGMFRtcE5kMDFUTURCTmExVjVURlZKTWs5RVRYUlBSRUUxVG1wSmVWRnJSa05QVkZrMVRWUmpNMDlFU1RGTlZFazFUV2M5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2019\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2019-04-04.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2019.csv,7752
tem_numero;termo_administrativo,MARCELO GONÇALVES GOMES NO CARGO DE OFICIAL DE CARTÓRIO DE 6ª CLASSE DA,MARCELO GONÇALVES GOMES NO CARGO DE OFICIAL DE CARTÓRIO DE 6ª CLASSE DA,sim,MARCELO GONÇALVES GOMES NO CARGO DE OFICIAL DE CARTÓRIO:MISC|Marcelo Gonçalves Gomes:PER,RJ,2019-03-27,nomeacao,,,,Governador,1,Wilson Jose Witzel - Governador,Wilson Jose Witzel,Executivo estadual,https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VGxSWk1GRlVaekpTVlZGMFRsUkpNazE1TURCU1JGSkNURlJuZWs1VldYUk5WRUV6VDBSRk1FNXJUVE5SYTAweVRWUmpNMDlFU1RGTmFsa3dUbmM5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2019\03\DOERJ_PARTE_I_PODER_EXECUTIVO_2019-03-27.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2019.csv,8055
tem_numero;termo_administrativo,ID 5074252-3,ID 5074252-3,sim,ID 5074252-3:PER,RJ,2019-03-18,exoneracao,do cargo comissionado de Chefe da Seção de Banco de Alimentos da Unidade de Itaocara,,,Secretario,5,Wilson Jose Witzel - Governador,Wilson Jose Witzel,Executivo estadual,https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VVdwQk5FOUZTa1pSVkdOMFRXcGtSRkZUTURCUFJHc3dURlZKTWxKRVozUk5ha1pFVVhwRmVVMXFTa1pTUkVsNlRWUmpNMDlFU1RGT1ZFVXpUVUU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2019\03\DOERJ_PARTE_I_PODER_EXECUTIVO_2019-03-18.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2019.csv,8465
termo_administrativo,ASSISTENTE SOCIAL,ASSISTENTE SOCIAL,sim,Assistente Social:PER,RJ,2019-03-15,nomeacao,,da Fundação para a Infância e Adolescência -FIA/RJ,,Governador,1,Wilson Jose Witzel - Governador,Wilson Jose Witzel,Executivo estadual,https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VWxSTk5FNXJTWGhPTUZsMFRucFplVkpwTURCT2VsWkZURlJvUkZGVVozUk5WVlpIVGtWUmVrMHdXVEJSYTAweFRWUmpNMDlFU1RGT1ZFazFUV2M5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2019\03\DOERJ_PARTE_I_PODER_EXECUTIVO_2019-03-15.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2019.csv,8475
tem_numero,12 DE MARÇO DE 2019 WILSON WITZEL,12 DE MARÇO DE 2019 WILSON WITZEL,sim,MARÇO:LOC|WILSON:MISC|De Março:PER,RJ,2019-03-13,nomeacao,,,ATOS DO,Governador,1,Wilson Jose Witzel - Governador,Wilson Jose Witzel,Executivo estadual,https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VVhwVk5FMTZVWGhPVkVWMFRucE5lRkZwTURCTlJWRjVURlJvUTFGcVNYUlJWRTB6VVdwbmQxRjZaM2hTUkVwQ1RWUmpNMDlFU1RGT1ZGbDNUV2M5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2019\03\DOERJ_PARTE_I_PODER_EXECUTIVO_2019-03-13.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2019.csv,8528
termo_administrativo,ASSISTENTE SOCIAL,ASSISTENTE SOCIAL,sim,Assistente Social:PER,RJ,2019-03-13,exoneracao,do cargo em comissão de Assessor Técnico,da Fundação para a Infância e Adolescência - FIA/RJ,,Secretario,5,Wilson Jose Witzel - Governador,Wilson Jose Witzel,Executivo estadual,https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VVhwVk5FMTZVWGhPVkVWMFRucE5lRkZwTURCTlJWRjVURlJvUTFGcVNYUlJWRTB6VVdwbmQxRjZaM2hTUkVwQ1RWUmpNMDlFU1RGT1ZGbDNUV2M5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2019\03\DOERJ_PARTE_I_PODER_EXECUTIVO_2019-03-13.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2019.csv,8570
tem_numero;termo_administrativo,ALINE MOREIRA DA COSTA NO CARGO DE OFICIAL DE CARTÓRIO DE 6ª CLASSE DA,ALINE MOREIRA DA COSTA NO CARGO DE OFICIAL DE CARTÓRIO DE 6ª CLASSE DA,sim,ALINE MOREIRA:MISC|CARGO DE OFICIAL:MISC|CARTÓRIO:MISC|Aline Moreira Da Costa:PER,RJ,2019-02-28,nomeacao,,,,Governador,1,Wilson Jose Witzel - Governador,Wilson Jose Witzel,Executivo estadual,https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFRCS1JVMXFUVEJQVkVGMFRtdE5NazFwTURCTmExa3hURlJyTTA1VVkzUlNWRnBFVGxWS1JrNTZXVFJOTUZWNFRWUmpNMDlFU1RGT2FrVjZUV2M5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2019\02\DOERJ_PARTE_I_PODER_EXECUTIVO_2019-02-28.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2019.csv,9021
tem_numero;termo_administrativo,RAFAEL TEIXEIRA DO NASCIMENTO NO CARGO DE OFICIAL DE CARTÓRIO DE 6ª CLASSE DA,RAFAEL TEIXEIRA DO NASCIMENTO NO CARGO DE OFICIAL DE CARTÓRIO DE 6ª CLASSE DA,sim,RAFAEL TEIXEIRA DO NASCIMENTO:MISC|CARTÓRIO:MISC|Rafael Teixeira Do Nascimento No Cargo De Oficial:PER,RJ,2019-02-28,nomeacao,,,,Governador,1,Wilson Jose Witzel - Governador,Wilson Jose Witzel,Executivo estadual,https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFRCS1JVMXFUVEJQVkVGMFRtdE5NazFwTURCTmExa3hURlJyTTA1VVkzUlNWRnBFVGxWS1JrNTZXVFJOTUZWNFRWUmpNMDlFU1RGT2FrVjZUV2M5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2019\02\DOERJ_PARTE_I_PODER_EXECUTIVO_2019-02-28.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2019.csv,9022
termo_administrativo,THAINÁ GUEDES DE BRITO MISSÃO DE ASSISTENTE,THAINÁ GUEDES DE BRITO MISSÃO DE ASSISTENTE,sim,THAINÁ GUEDES DE BRITO:ORG|Thainá Guedes De Brito Missão De Assistente:PER,RJ,2019-02-22,nomeacao,,,,Secretario,5,Wilson Jose Witzel - Governador,Wilson Jose Witzel,Executivo estadual,https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VG5wQ1FsSkViRVJTYTFWMFRucFpNMUZUTURCUmExa3dURlJyTUZGVVVYUk5SRWt4VDFSU1JVNTZUa1pPUlZrMVRWUmpNMDlFU1RKUFJHc3pUbEU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2019\02\DOERJ_PARTE_I_PODER_EXECUTIVO_2019-02-22.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2019.csv,9339
termo_administrativo,ASSISTENTE PREVIDENCIÁRIO,ASSISTENTE PREVIDENCIÁRIO,sim,PREVIDENCIÁRIO:LOC|Assistente Previdenciário:PER,RJ,2019-02-20,nomeacao,,,,Secretario,5,Wilson Jose Witzel - Governador,Wilson Jose Witzel,Executivo estadual,https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VFd0U1JWRXdWa1pOYWxWMFRtdEZNazFwTURCU2EwWkRURlZHUmsxRVNYUk9WVVY1VVdwU1JVNXFVVFJSVlZKSFRWUmpNMDlFU1RKUFZFbDVUa0U5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2019\02\DOERJ_PARTE_I_PODER_EXECUTIVO_2019-02-20.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2019.csv,9427
